시작시각(년월일시분),세션,지속시간,프로젝트
2025-03-19 09:35,휴식,5,영어 공부
2025-03-19 10:12,집중,30,리액트 프로젝트
2025-03-19 10:42,휴식,5,리액트 프로젝트
2025-03-19 11:32,집중,15,블로그 글쓰기
2025-03-19 11:47,긴휴식,15,블로그 글쓰기
2025-03-19 12:25,집중,25,알고리즘 연습
2025-03-19 12:52,집중,15,취업 준비
2025-03-19 13:07,휴식,5,취업 준비
2025-03-19 13:18,집중,25,블로그 글쓰기
2025-03-19 13:28,집중,15,알고리즘 연습
2025-03-19 13:47,집중,15,리액트 프로젝트
2025-03-19 14:02,휴식,5,리액트 프로젝트
2025-03-19 16:32,집중,25,자바스크립트 공부
2025-03-19 16:57,휴식,5,자바스크립트 공부
2025-03-19 17:40,집중,30,블로그 글쓰기
2025-03-19 18:10,휴식,5,블로그 글쓰기
2025-03-19 19:42,집중,25,포트폴리오 작업
2025-03-19 20:07,긴휴식,15,포트폴리오 작업
2025-03-19 21:00,집중,15,블로그 글쓰기
2025-03-20 09:16,집중,30,취업 준비
2025-03-20 09:46,휴식,5,취업 준비
2025-03-20 09:56,집중,15,영어 공부
2025-03-20 10:11,휴식,5,영어 공부
2025-03-20 10:17,집중,25,자바스크립트 공부
2025-03-20 11:17,휴식,5,자바스크립트 공부
2025-03-20 11:29,집중,25,블로그 글쓰기
2025-03-20 12:29,긴휴식,15,블로그 글쓰기
2025-03-20 13:52,집중,25,블로그 글쓰기
2025-03-20 14:17,휴식,5,블로그 글쓰기
2025-03-20 14:24,집중,25,리액트 프로젝트
2025-03-20 14:49,휴식,5,리액트 프로젝트
2025-03-20 15:48,집중,15,리액트 프로젝트
2025-03-20 16:03,휴식,5,리액트 프로젝트
2025-03-20 16:14,집중,25,자바스크립트 공부
2025-03-20 16:39,긴휴식,15,자바스크립트 공부
2025-03-20 17:27,집중,25,알고리즘 연습
2025-03-20 17:52,휴식,5,알고리즘 연습
2025-03-20 20:48,집중,25,디자인 작업
2025-03-20 21:10,집중,25,자바스크립트 공부
2025-03-20 21:24,집중,15,취업 준비
2025-03-21 07:55,집중,30,취업 준비
2025-03-21 08:25,휴식,5,취업 준비
2025-03-21 08:33,집중,25,디자인 작업
2025-03-21 09:33,휴식,5,디자인 작업
2025-03-21 11:33,집중,15,코드 리팩토링
2025-03-21 11:48,휴식,5,코드 리팩토링
2025-03-21 14:17,집중,25,영어 공부
2025-03-21 14:19,집중,25,알고리즘 연습
2025-03-21 15:10,집중,45,자바스크립트 공부
2025-03-21 15:55,휴식,5,자바스크립트 공부
2025-03-21 16:21,집중,15,자바스크립트 공부
2025-03-21 16:36,휴식,5,자바스크립트 공부
2025-03-21 17:42,집중,30,자바스크립트 공부
2025-03-21 18:12,긴휴식,15,자바스크립트 공부
2025-03-21 20:05,집중,25,디자인 작업
2025-03-21 20:30,휴식,5,디자인 작업
2025-03-21 20:59,집중,25,블로그 글쓰기
2025-03-22 06:35,집중,30,리액트 프로젝트
2025-03-22 07:05,휴식,5,리액트 프로젝트
2025-03-22 07:57,집중,15,코드 리팩토링
2025-03-22 08:10,집중,25,알고리즘 연습
2025-03-22 08:35,휴식,5,알고리즘 연습
2025-03-22 10:11,집중,30,포트폴리오 작업
2025-03-22 10:41,긴휴식,15,포트폴리오 작업
2025-03-22 14:40,집중,25,알고리즘 연습
2025-03-22 15:40,휴식,5,알고리즘 연습
2025-03-22 16:05,집중,15,디자인 작업
2025-03-22 16:20,휴식,5,디자인 작업
2025-03-22 17:49,집중,25,코드 리팩토링
2025-03-23 06:21,집중,25,리액트 프로젝트
2025-03-23 07:21,휴식,5,리액트 프로젝트
2025-03-23 10:22,집중,25,취업 준비
2025-03-23 10:47,휴식,5,취업 준비
2025-03-23 14:59,집중,45,영어 공부
2025-03-23 15:44,휴식,5,영어 공부
2025-03-23 16:43,집중,45,취업 준비
2025-03-23 17:00,집중,15,블로그 글쓰기
2025-03-24 08:24,집중,25,블로그 글쓰기
2025-03-24 08:49,휴식,5,블로그 글쓰기
2025-03-24 10:00,집중,25,취업 준비
2025-03-24 11:00,집중,25,자바스크립트 공부
2025-03-24 11:00,집중,15,코드 리팩토링
2025-03-24 11:15,긴휴식,15,코드 리팩토링
2025-03-24 13:34,집중,15,블로그 글쓰기
2025-03-24 13:49,휴식,5,블로그 글쓰기
2025-03-24 14:11,집중,25,취업 준비
2025-03-24 14:40,집중,25,포트폴리오 작업
2025-03-24 15:05,휴식,5,포트폴리오 작업
2025-03-24 16:15,집중,45,블로그 글쓰기
2025-03-24 16:16,집중,25,리액트 프로젝트
2025-03-24 16:41,휴식,5,리액트 프로젝트
2025-03-24 17:03,집중,25,블로그 글쓰기
2025-03-24 17:53,집중,15,코드 리팩토링
2025-03-24 18:08,휴식,5,코드 리팩토링
2025-03-24 19:21,집중,25,코드 리팩토링
2025-03-25 09:26,집중,25,디자인 작업
2025-03-25 09:42,집중,15,디자인 작업
2025-03-25 09:57,휴식,5,디자인 작업
2025-03-25 10:26,집중,25,리액트 프로젝트
2025-03-25 11:18,집중,15,코드 리팩토링
2025-03-25 11:33,긴휴식,15,코드 리팩토링
2025-03-25 12:47,집중,25,블로그 글쓰기
2025-03-25 13:12,휴식,5,블로그 글쓰기
2025-03-25 14:29,집중,30,리액트 프로젝트
2025-03-25 14:30,집중,15,블로그 글쓰기
2025-03-25 14:45,휴식,5,블로그 글쓰기
2025-03-25 17:37,집중,45,자바스크립트 공부
2025-03-25 18:22,긴휴식,15,자바스크립트 공부
2025-03-25 19:22,집중,45,디자인 작업
2025-03-25 19:25,집중,30,블로그 글쓰기
2025-03-25 19:55,휴식,5,블로그 글쓰기
2025-03-25 20:17,집중,45,코드 리팩토링
2025-03-25 20:23,집중,45,디자인 작업
2025-03-26 08:36,집중,25,자바스크립트 공부
2025-03-26 09:01,휴식,5,자바스크립트 공부
2025-03-26 09:48,집중,30,리액트 프로젝트
2025-03-26 10:18,휴식,5,리액트 프로젝트
2025-03-26 11:48,집중,15,영어 공부
2025-03-26 12:03,휴식,5,영어 공부
2025-03-26 13:01,집중,25,리액트 프로젝트
2025-03-26 13:31,집중,15,디자인 작업
2025-03-26 13:46,휴식,5,디자인 작업
2025-03-26 14:32,집중,25,영어 공부
2025-03-26 14:56,집중,15,취업 준비
2025-03-26 15:11,휴식,5,취업 준비
2025-03-26 16:10,집중,45,코드 리팩토링
2025-03-26 16:11,집중,45,영어 공부
2025-03-26 16:25,집중,15,포트폴리오 작업
2025-03-26 16:39,집중,25,영어 공부
2025-03-26 17:04,휴식,5,영어 공부
2025-03-26 17:16,집중,15,코드 리팩토링
2025-03-26 17:31,긴휴식,15,코드 리팩토링
2025-03-26 20:54,집중,15,취업 준비
2025-03-27 06:51,집중,30,디자인 작업
2025-03-27 07:21,휴식,5,디자인 작업
2025-03-27 07:48,집중,45,코드 리팩토링
2025-03-27 08:33,휴식,5,코드 리팩토링
2025-03-27 10:31,집중,25,영어 공부
2025-03-27 10:40,집중,15,코드 리팩토링
2025-03-27 10:55,긴휴식,15,코드 리팩토링
2025-03-27 11:20,집중,30,알고리즘 연습
2025-03-27 11:40,집중,15,디자인 작업
2025-03-27 11:55,휴식,5,디자인 작업
2025-03-27 14:16,집중,30,리액트 프로젝트
2025-03-27 14:27,집중,25,알고리즘 연습
2025-03-27 15:27,긴휴식,15,알고리즘 연습
2025-03-27 17:15,집중,45,블로그 글쓰기
2025-03-27 18:00,휴식,5,블로그 글쓰기
2025-03-27 18:31,집중,45,디자인 작업
2025-03-27 19:16,휴식,5,디자인 작업
2025-03-27 20:16,집중,30,알고리즘 연습
2025-03-27 20:46,휴식,5,알고리즘 연습
2025-03-27 21:06,집중,45,디자인 작업
2025-03-28 09:46,집중,30,디자인 작업
2025-03-28 10:16,휴식,5,디자인 작업
2025-03-28 13:21,집중,25,디자인 작업
2025-03-28 13:46,휴식,5,디자인 작업
2025-03-28 13:52,집중,25,취업 준비
2025-03-28 14:51,집중,45,자바스크립트 공부
2025-03-28 15:11,집중,25,디자인 작업
2025-03-28 16:16,집중,25,디자인 작업
2025-03-28 17:16,휴식,5,디자인 작업
2025-03-28 18:02,집중,30,코드 리팩토링
2025-03-28 18:20,집중,45,포트폴리오 작업
2025-03-28 18:47,집중,45,디자인 작업
2025-03-28 19:07,집중,25,블로그 글쓰기
2025-03-29 09:18,집중,45,디자인 작업
2025-03-29 10:03,휴식,5,디자인 작업
2025-03-29 10:17,집중,25,자바스크립트 공부
2025-03-29 10:42,휴식,5,자바스크립트 공부
2025-03-29 11:44,집중,15,포트폴리오 작업
2025-03-29 11:59,휴식,5,포트폴리오 작업
2025-03-29 13:56,집중,25,코드 리팩토링
2025-03-29 14:05,집중,30,알고리즘 연습
2025-03-29 14:13,집중,25,코드 리팩토링
2025-03-29 14:38,휴식,5,코드 리팩토링
2025-03-29 18:59,집중,30,블로그 글쓰기
2025-03-30 09:12,집중,25,디자인 작업
2025-03-30 09:37,휴식,5,디자인 작업
2025-03-30 10:50,집중,25,리액트 프로젝트
2025-03-30 11:15,휴식,5,리액트 프로젝트
2025-03-30 13:25,집중,15,코드 리팩토링
2025-03-30 13:40,휴식,5,코드 리팩토링
2025-03-30 14:15,집중,30,영어 공부
2025-03-30 14:45,긴휴식,15,영어 공부
2025-03-30 16:13,집중,15,코드 리팩토링
2025-03-31 08:07,집중,15,영어 공부
2025-03-31 08:22,휴식,5,영어 공부
2025-03-31 08:39,집중,30,디자인 작업
2025-03-31 09:09,휴식,5,디자인 작업
2025-03-31 09:49,집중,25,디자인 작업
2025-03-31 10:49,휴식,5,디자인 작업
2025-03-31 11:26,집중,25,리액트 프로젝트
2025-03-31 11:47,집중,25,디자인 작업
2025-03-31 12:47,휴식,5,디자인 작업
2025-03-31 12:55,집중,30,블로그 글쓰기
2025-03-31 13:25,휴식,5,블로그 글쓰기
2025-03-31 15:58,집중,15,알고리즘 연습
2025-03-31 16:13,휴식,5,알고리즘 연습
2025-03-31 17:00,집중,15,영어 공부
2025-03-31 17:15,긴휴식,15,영어 공부
2025-03-31 17:32,집중,25,취업 준비
2025-03-31 18:15,집중,25,블로그 글쓰기
2025-03-31 18:41,집중,25,영어 공부
2025-03-31 18:47,집중,45,블로그 글쓰기
2025-04-01 07:34,집중,15,자바스크립트 공부
2025-04-01 07:49,휴식,5,자바스크립트 공부
2025-04-01 10:06,집중,25,알고리즘 연습
2025-04-01 10:31,휴식,5,알고리즘 연습
2025-04-01 10:54,집중,25,리액트 프로젝트
2025-04-01 10:59,집중,30,포트폴리오 작업
2025-04-01 11:29,집중,25,영어 공부
2025-04-01 11:54,휴식,5,영어 공부
2025-04-01 14:37,집중,15,자바스크립트 공부
2025-04-01 14:37,집중,45,블로그 글쓰기
2025-04-01 14:42,집중,45,취업 준비
2025-04-01 15:27,긴휴식,15,취업 준비
2025-04-01 15:54,집중,25,블로그 글쓰기
2025-04-01 16:07,집중,30,코드 리팩토링
2025-04-01 16:26,집중,45,알고리즘 연습
2025-04-01 17:11,휴식,5,알고리즘 연습
2025-04-01 17:22,집중,15,디자인 작업
2025-04-01 17:43,집중,45,취업 준비
2025-04-01 18:28,휴식,5,취업 준비
2025-04-01 18:49,집중,25,취업 준비
2025-04-02 08:22,집중,25,알고리즘 연습
2025-04-02 09:22,휴식,5,알고리즘 연습
2025-04-02 10:06,집중,45,리액트 프로젝트
2025-04-02 10:51,휴식,5,리액트 프로젝트
2025-04-02 10:58,집중,30,디자인 작업
2025-04-02 11:28,휴식,5,디자인 작업
2025-04-02 11:38,집중,25,취업 준비
2025-04-02 12:03,긴휴식,15,취업 준비
2025-04-02 13:32,집중,25,영어 공부
2025-04-02 13:57,휴식,5,영어 공부
2025-04-02 14:53,집중,15,블로그 글쓰기
2025-04-02 15:04,집중,15,디자인 작업
2025-04-02 15:19,휴식,5,디자인 작업
2025-04-02 15:49,집중,15,알고리즘 연습
2025-04-02 15:54,집중,45,블로그 글쓰기
2025-04-02 16:01,집중,30,리액트 프로젝트
2025-04-02 16:25,집중,25,디자인 작업
2025-04-02 17:14,집중,15,자바스크립트 공부
2025-04-02 17:29,긴휴식,15,자바스크립트 공부
2025-04-02 19:22,집중,25,영어 공부
2025-04-02 20:16,집중,15,디자인 작업
2025-04-02 20:31,휴식,5,디자인 작업
2025-04-02 23:07,집중,15,리액트 프로젝트
2025-04-03 07:21,집중,45,포트폴리오 작업
2025-04-03 08:06,휴식,5,포트폴리오 작업
2025-04-03 08:25,집중,45,취업 준비
2025-04-03 09:14,집중,45,자바스크립트 공부
2025-04-03 09:59,휴식,5,자바스크립트 공부
2025-04-03 10:07,집중,45,영어 공부
2025-04-03 10:23,집중,45,포트폴리오 작업
2025-04-03 10:27,집중,25,알고리즘 연습
2025-04-03 10:54,집중,30,포트폴리오 작업
2025-04-03 11:24,휴식,5,포트폴리오 작업
2025-04-03 12:55,집중,25,블로그 글쓰기
2025-04-03 13:55,긴휴식,15,블로그 글쓰기
2025-04-03 14:55,집중,25,영어 공부
2025-04-03 15:32,집중,30,알고리즘 연습
2025-04-03 15:54,집중,25,코드 리팩토링
2025-04-03 16:54,휴식,5,코드 리팩토링
2025-04-03 18:25,집중,25,알고리즘 연습
2025-04-03 19:21,집중,45,자바스크립트 공부
2025-04-03 20:06,휴식,5,자바스크립트 공부
2025-04-03 21:47,집중,25,블로그 글쓰기
2025-04-04 09:30,집중,15,블로그 글쓰기
2025-04-04 09:50,집중,25,디자인 작업
2025-04-04 10:50,휴식,5,디자인 작업
2025-04-04 11:44,집중,25,자바스크립트 공부
2025-04-04 11:56,집중,30,영어 공부
2025-04-04 11:58,집중,25,알고리즘 연습
2025-04-04 12:23,휴식,5,알고리즘 연습
2025-04-04 16:07,집중,25,코드 리팩토링
2025-04-04 17:08,집중,30,포트폴리오 작업
2025-04-04 17:38,휴식,5,포트폴리오 작업
2025-04-04 19:47,집중,25,영어 공부
2025-04-04 20:12,긴휴식,15,영어 공부
2025-04-04 20:36,집중,25,취업 준비
2025-04-04 20:54,집중,45,알고리즘 연습
2025-04-05 10:24,집중,15,코드 리팩토링
2025-04-05 10:39,휴식,5,코드 리팩토링
2025-04-05 11:16,집중,25,취업 준비
2025-04-05 11:35,집중,30,리액트 프로젝트
2025-04-05 12:05,휴식,5,리액트 프로젝트
2025-04-05 14:35,집중,25,자바스크립트 공부
2025-04-05 15:00,긴휴식,15,자바스크립트 공부
2025-04-05 16:00,집중,25,리액트 프로젝트
2025-04-05 16:21,집중,15,취업 준비
2025-04-05 16:36,휴식,5,취업 준비
2025-04-05 21:43,집중,45,포트폴리오 작업
2025-04-06 06:27,집중,15,리액트 프로젝트
2025-04-06 06:42,휴식,5,리액트 프로젝트
2025-04-06 08:42,집중,15,알고리즘 연습
2025-04-06 08:50,집중,25,취업 준비
2025-04-06 09:15,휴식,5,취업 준비
2025-04-06 19:45,집중,45,영어 공부
2025-04-06 20:30,긴휴식,15,영어 공부
2025-04-06 21:54,집중,25,자바스크립트 공부
2025-04-07 06:46,집중,25,영어 공부
2025-04-07 07:11,휴식,5,영어 공부
2025-04-07 09:30,집중,25,포트폴리오 작업
2025-04-07 09:55,휴식,5,포트폴리오 작업
2025-04-07 11:17,집중,25,블로그 글쓰기
2025-04-07 11:42,휴식,5,블로그 글쓰기
2025-04-07 13:59,집중,25,포트폴리오 작업
2025-04-07 14:59,긴휴식,15,포트폴리오 작업
2025-04-07 15:20,집중,45,리액트 프로젝트
2025-04-07 15:38,집중,45,취업 준비
2025-04-07 16:23,휴식,5,취업 준비
2025-04-07 16:42,집중,15,알고리즘 연습
2025-04-07 16:57,휴식,5,알고리즘 연습
2025-04-07 19:36,집중,25,디자인 작업
2025-04-07 20:13,집중,25,코드 리팩토링
2025-04-07 20:45,집중,25,리액트 프로젝트
2025-04-07 21:45,휴식,5,리액트 프로젝트
2025-04-07 22:02,집중,15,디자인 작업
2025-04-07 22:17,휴식,5,디자인 작업
2025-04-07 22:41,집중,15,리액트 프로젝트
2025-04-08 07:16,집중,15,리액트 프로젝트
2025-04-08 07:31,휴식,5,리액트 프로젝트
2025-04-08 08:40,집중,30,취업 준비
2025-04-08 09:10,휴식,5,취업 준비
2025-04-08 09:40,집중,25,자바스크립트 공부
2025-04-08 10:05,휴식,5,자바스크립트 공부
2025-04-08 10:51,집중,30,알고리즘 연습
2025-04-08 10:56,집중,25,알고리즘 연습
2025-04-08 11:19,집중,30,블로그 글쓰기
2025-04-08 11:49,휴식,5,블로그 글쓰기
2025-04-08 12:47,집중,30,영어 공부
2025-04-08 13:17,휴식,5,영어 공부
2025-04-08 15:01,집중,45,블로그 글쓰기
2025-04-08 15:46,긴휴식,15,블로그 글쓰기
2025-04-08 17:07,집중,25,포트폴리오 작업
2025-04-08 17:14,집중,15,취업 준비
2025-04-08 17:34,집중,30,리액트 프로젝트
2025-04-08 17:42,집중,25,블로그 글쓰기
2025-04-08 17:54,집중,25,리액트 프로젝트
2025-04-08 18:19,휴식,5,리액트 프로젝트
2025-04-08 19:30,집중,15,자바스크립트 공부
2025-04-09 06:17,집중,30,리액트 프로젝트
2025-04-09 06:47,휴식,5,리액트 프로젝트
2025-04-09 09:37,집중,25,리액트 프로젝트
2025-04-09 10:15,집중,15,포트폴리오 작업
2025-04-09 10:30,휴식,5,포트폴리오 작업
2025-04-09 11:04,집중,15,리액트 프로젝트
2025-04-09 11:19,긴휴식,15,리액트 프로젝트
2025-04-09 14:11,집중,25,포트폴리오 작업
2025-04-09 14:37,집중,15,자바스크립트 공부
2025-04-09 14:52,휴식,5,자바스크립트 공부
2025-04-09 15:09,집중,25,포트폴리오 작업
2025-04-09 15:34,휴식,5,포트폴리오 작업
2025-04-09 15:49,집중,45,취업 준비
2025-04-09 15:58,집중,30,디자인 작업
2025-04-09 16:02,집중,25,포트폴리오 작업
2025-04-09 16:04,집중,15,코드 리팩토링
2025-04-09 16:12,집중,15,취업 준비
2025-04-09 16:27,긴휴식,15,취업 준비
2025-04-09 19:56,집중,25,코드 리팩토링
2025-04-09 20:21,휴식,5,코드 리팩토링
2025-04-09 21:04,집중,30,자바스크립트 공부
2025-04-09 21:34,휴식,5,자바스크립트 공부
2025-04-09 22:29,집중,25,알고리즘 연습
2025-04-10 07:15,집중,45,포트폴리오 작업
2025-04-10 08:00,휴식,5,포트폴리오 작업
2025-04-10 08:16,집중,45,코드 리팩토링
2025-04-10 09:01,휴식,5,코드 리팩토링
2025-04-10 11:03,집중,30,자바스크립트 공부
2025-04-10 11:21,집중,25,알고리즘 연습
2025-04-10 11:58,집중,15,알고리즘 연습
2025-04-10 12:13,휴식,5,알고리즘 연습
2025-04-10 12:45,집중,45,포트폴리오 작업
2025-04-10 13:30,휴식,5,포트폴리오 작업
2025-04-10 13:46,집중,25,디자인 작업
2025-04-10 14:18,집중,15,알고리즘 연습
2025-04-10 14:33,긴휴식,15,알고리즘 연습
2025-04-10 14:51,집중,25,자바스크립트 공부
2025-04-10 14:52,집중,15,블로그 글쓰기
2025-04-10 15:07,휴식,5,블로그 글쓰기
2025-04-10 15:28,집중,15,알고리즘 연습
2025-04-10 15:43,휴식,5,알고리즘 연습
2025-04-10 16:59,집중,15,블로그 글쓰기
2025-04-10 17:02,집중,45,알고리즘 연습
2025-04-10 17:47,휴식,5,알고리즘 연습
2025-04-10 20:47,집중,30,코드 리팩토링
2025-04-11 05:40,집중,30,블로그 글쓰기
2025-04-11 06:10,휴식,5,블로그 글쓰기
2025-04-11 07:50,집중,25,코드 리팩토링
2025-04-11 08:15,휴식,5,코드 리팩토링
2025-04-11 08:40,집중,45,디자인 작업
2025-04-11 09:25,휴식,5,디자인 작업
2025-04-11 10:15,집중,45,취업 준비
2025-04-11 11:00,긴휴식,15,취업 준비
2025-04-11 11:35,집중,25,블로그 글쓰기
2025-04-11 11:39,집중,30,코드 리팩토링
2025-04-11 11:45,집중,30,코드 리팩토링
2025-04-11 12:16,집중,25,블로그 글쓰기
2025-04-11 12:41,긴휴식,15,블로그 글쓰기
2025-04-11 13:13,집중,45,리액트 프로젝트
2025-04-11 13:58,휴식,5,리액트 프로젝트
2025-04-11 16:26,집중,30,코드 리팩토링
2025-04-12 06:02,집중,45,포트폴리오 작업
2025-04-12 06:47,휴식,5,포트폴리오 작업
2025-04-12 08:12,집중,15,알고리즘 연습
2025-04-12 08:27,휴식,5,알고리즘 연습
